,liquidity,somm_user_address,pool
50,5809797171272751104,0x16c731c75a743a1b487b7914ef44b2f415707a5f,0x73e02eaab68a41ea63bdae9dbd4b7678827b2352
51,5571113153775832064,0x6a5dbf2fb5206ec8192620810c3edb6d5e62b188,0x73e02eaab68a41ea63bdae9dbd4b7678827b2352
52,3037453662243489792,0x68114744a3c5e364b12c154300693642491696a7,0x73e02eaab68a41ea63bdae9dbd4b7678827b2352
53,1106511644751878912,0x693e608eb4e1ecb3107aa628f0b4f867eebbaa16,0xac317d14738a454ff20b191ba3504aa97173045b
54,7225979510394256384,0x6caa5c6b9b690879bb229e6b19cb2b755c4efe5b,0x570febdf89c07f256c75686caca215289bb11cfc
55,616795783944315008,0xc508da4522783b3b65233760b5001cf9fa0f2d3d,0x73e02eaab68a41ea63bdae9dbd4b7678827b2352
56,640945393157864576,0xff274170fef74eb2f181f900c3f14978a5c6a35a,0x73e02eaab68a41ea63bdae9dbd4b7678827b2352
57,660336801843057920,0x97af0f60c1894bf63b440300ddf6b18102f22341,0x146d3401b6a41122bd318ba676a01c44cb0795e2
58,129936011897646976,0xf9107317b0ff77ed5b7adea15e50514a3564002b,0x73e02eaab68a41ea63bdae9dbd4b7678827b2352
59,635969745268475264,0x61751bc401f4eabe10a238661b4a60ba84910059,0x73e02eaab68a41ea63bdae9dbd4b7678827b2352
60,65830044980082224,0xd6ff2fb2a0c3954aa55ea2e7014ae6ee95313e73,0x73e02eaab68a41ea63bdae9dbd4b7678827b2352
61,1305302969761389568,0x6283511fc53c60c0a0a1848ac88ff46b5d2496ea,0x73e02eaab68a41ea63bdae9dbd4b7678827b2352
62,1102149104573005696,0x8a4b89d76a1a745a4a1adebd3793253fba0adadc,0x570febdf89c07f256c75686caca215289bb11cfc
63,601830729910942080,0x1ab83223ee734ea5151e345841c4cfdd34c67d3c,0xcd6bcca48069f8588780dfa274960f15685aee0e
64,3324015290844615680,0x020cb5a75c25eeab93647f0fa973b4c6f5f5c238,0x73e02eaab68a41ea63bdae9dbd4b7678827b2352
65,108227055741159,0x1ab83223ee734ea5151e345841c4cfdd34c67d3c,0x64c29aac69d3122f6e5531ceca1b753f95350af4
66,35031968582018666496,0x803d4d168976f40d1f5b561bc831effa8289e732,0xc8ca3c0f011fe42c48258ecbbf5d94c51f141c17
67,15598885878091966464,0x5136cdfc4d2b1a74774f5137095f82f88af5ec99,0xc8ca3c0f011fe42c48258ecbbf5d94c51f141c17
68,13712594178868779008,0x6caa5c6b9b690879bb229e6b19cb2b755c4efe5b,0xc8ca3c0f011fe42c48258ecbbf5d94c51f141c17
69,1414273496876694784,0x7553fa99ab1f429551eec660708c08e14e30584f,0x73e02eaab68a41ea63bdae9dbd4b7678827b2352
70,311846111700331648,0x2ada82c15e4101b9a92dcb6676a28a714d6d3c5e,0x73e02eaab68a41ea63bdae9dbd4b7678827b2352
71,23025135057732091904,0x0d24f692c05036602076b3f51242b5a34c55ee38,0x11b1f53204d03e5529f09eb3091939e4fd8c9cf3
72,2193435232317,0x76c975477046b139aa77d3dc12ec48dcb2f520b3,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
73,246254946155177764192256,0x803d4d168976f40d1f5b561bc831effa8289e732,0x811beed0119b4afce20d2583eb608c6f7af1954f
74,53213760822663847936,0x803d4d168976f40d1f5b561bc831effa8289e732,0x659a9a43b32bea6c113c393930a45c7634a242d5
75,244618871732719255552,0xbb030a0408edc41f3c61ba3f132c06e93eda68f4,0x659a9a43b32bea6c113c393930a45c7634a242d5
76,142330192805253988352,0x05e362bef8c3519a945a65e187e052e23613902c,0x659a9a43b32bea6c113c393930a45c7634a242d5
77,971903180488654720,0xe5a8654631b3729f73ca3503ba09a5d3e11b46da,0x73e02eaab68a41ea63bdae9dbd4b7678827b2352
78,160821864214491904,0xf627e5f4bad95a956468d8bb6ee20b119f992e96,0x27fd0857f0ef224097001e87e61026e39e1b04d1
79,889319780872941338624,0x803d4d168976f40d1f5b561bc831effa8289e732,0x478893fcbfffc3283fece2a216229e1c34093980
80,6423487987054872576,0xa21dc5f85914834819102e889e622c027db65ba4,0xc60c479f3cc66f1654a4113f4949c98ce77a9995
81,1985731193999893987328,0x4085e9fb679dd2f60c2e64afe9533107fa1c18f2,0x478893fcbfffc3283fece2a216229e1c34093980
82,2738224553186694791168,0x4085e9fb679dd2f60c2e64afe9533107fa1c18f2,0x478893fcbfffc3283fece2a216229e1c34093980
83,4443965278857807360,0x4085e9fb679dd2f60c2e64afe9533107fa1c18f2,0x73e02eaab68a41ea63bdae9dbd4b7678827b2352
84,76193056612008240,0x5b4672cffee5e64a2a7d17c157abdb4edffbe3df,0x3fd4cf9303c4bc9e13772618828712c8eac7dd2f
85,352247332590823669760,0x429a635ed4daf9529c07d5406d466b349ec34361,0x478893fcbfffc3283fece2a216229e1c34093980
86,145174058635842093056,0x5c268ac0e831236011a583f288c26aadfe9f0225,0x478893fcbfffc3283fece2a216229e1c34093980
87,1973414321042641920,0x0fd1035b4135c1747133e3c8ede600b5c3ff5485,0x659a9a43b32bea6c113c393930a45c7634a242d5
88,164729592256926416896,0x5b63af43e882f6c0061195f1040b769e0dd1e21f,0x478893fcbfffc3283fece2a216229e1c34093980
89,66820517163599347712,0xee6ce216cee9744bdc64cfb1c901d923d703b539,0x478893fcbfffc3283fece2a216229e1c34093980
90,15310198688754329600,0x83334ef0c6f6396413c508a7762741e9fd8b20e9,0x3fd4cf9303c4bc9e13772618828712c8eac7dd2f
91,3316558228043358208,0x50a511bce2043f2eb8c8717152eb4a22dc888726,0x478893fcbfffc3283fece2a216229e1c34093980
92,25551908104028348416,0xc90923827d774955dc6798fff540c4e2d29f2dbe,0xc8ca3c0f011fe42c48258ecbbf5d94c51f141c17
93,18301914781164771328,0xe88f42474046183f2367066cd940e74ded8085fe,0xb8172076ceb35b6701f96eb9088818efc010bd44
94,137389935748734238720,0x48ddb4018ddc4b2d828799a9593e3cb4d69f9e1b,0x478893fcbfffc3283fece2a216229e1c34093980
95,1202346875102205,0x9927d618fadb02afff86a8ea7a2427a53182b711,0xc8ca3c0f011fe42c48258ecbbf5d94c51f141c17
96,141719652544370196480,0xc74f56547cc2490cb54d049a8e2f277042d2a625,0x478893fcbfffc3283fece2a216229e1c34093980
97,849320271156679296,0x53797a73169c9cec4b573db7139703152fe9e41d,0x46af8ac1b82f73db6aacc1645d40c56191ab787b
98,245574632577263599616,0x1c5507310813a07c68f243960650380669450710,0x2d9fd51e896ff0352cb6d697d13d04c2cb85ca83
99,35774221102216183808,0x803d4d168976f40d1f5b561bc831effa8289e732,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
100,62866621370688765952,0x787b4b7ffef8eddad54f311039acf4c36fec9593,0x51c1d5cdf10dda49219054920c22c8d4a23eed89
101,9749342317456594944,0x92917666b0ffbd39d4ce4fcf2df1c6c4808cfdb6,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
102,1034009968284256,0xb6631e52e513eee0b8c932d7c76f8ccfa607a28e,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
103,4024531151936311,0xb6631e52e513eee0b8c932d7c76f8ccfa607a28e,0x6e8abba440a58421f5eec9892b19c1a72c55c992
104,110344375722052780032,0x42ecfc3b1e2b76b8aaed9bd097ba9a316c38e1ea,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
105,15540291080445270016,0x02b6bd2420ccadc38726bd34bb7f5c52b3f4f3ff,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
106,53908864052699324416,0xd1b81213599f5ea2b1ba53738425e80da7b57b53,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
107,10273097641232150,0xb6631e52e513eee0b8c932d7c76f8ccfa607a28e,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
108,96770505444000088064,0x58f4f0106d26832823cc2bd2a57a41c5ff0fa520,0x724d5c9c618a2152e99a45649a3b8cf198321f46
109,8536528586245882880,0x5edd130efc31eff7c682bf4b5a24de639c9757de,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
110,3306412975691467776,0x073190779f31e33170545811d9415e0ee059586c,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
111,422424166089799041024,0x58f4f0106d26832823cc2bd2a57a41c5ff0fa520,0x478893fcbfffc3283fece2a216229e1c34093980
112,53948260005814788096,0x803d4d168976f40d1f5b561bc831effa8289e732,0xdc3f6f4c00b55f56d5ef6293b762c6483af24a82
113,22571606322709495808,0x1a1f31cf613dd2e936e153e31cff8ff6918997ba,0x4d4786384eb4e356ea2df195bbe84c89440accf0
114,2033703880259992064,0x1ab83223ee734ea5151e345841c4cfdd34c67d3c,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
115,49717119426854125568,0xc35a8e70b0530d2bff51daedbcf752d8dafde91b,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
116,35033738501944418304,0xb609927c4d413b9075b07c62ada9dfe73abf90eb,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
117,50118058343616397312,0xc35a8e70b0530d2bff51daedbcf752d8dafde91b,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
118,39658762335403868160,0x6da7b7f64c73ff7985f2bf55c71c2b46c9e41a5a,0x478893fcbfffc3283fece2a216229e1c34093980
119,81837228151847403520,0x514e9525fa9681b651d6b83a57577de7f9ad8a9a,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
120,124260776457623224320,0x514e9525fa9681b651d6b83a57577de7f9ad8a9a,0xfe903a12359496b932e24c5e9b78f1b9060a6342
121,82526012780662620160,0x16c731c75a743a1b487b7914ef44b2f415707a5f,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
122,152364924221433937920,0x16c731c75a743a1b487b7914ef44b2f415707a5f,0xfe903a12359496b932e24c5e9b78f1b9060a6342
123,15218476599331215360,0x83334ef0c6f6396413c508a7762741e9fd8b20e9,0x0b0d6c11d26b58cb25f59bd9b14190c8941e58fc
124,30120063027232356,0xb6631e52e513eee0b8c932d7c76f8ccfa607a28e,0xb8172076ceb35b6701f96eb9088818efc010bd44
125,10324238166378068,0xb6631e52e513eee0b8c932d7c76f8ccfa607a28e,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
126,28827666696181252,0xb6631e52e513eee0b8c932d7c76f8ccfa607a28e,0xb8172076ceb35b6701f96eb9088818efc010bd44
127,143708514820517344,0xb6631e52e513eee0b8c932d7c76f8ccfa607a28e,0x0b0d6c11d26b58cb25f59bd9b14190c8941e58fc
128,3087827394550099456,0x53797a73169c9cec4b573db7139703152fe9e41d,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
129,311770972941199296,0xb6631e52e513eee0b8c932d7c76f8ccfa607a28e,0xb8172076ceb35b6701f96eb9088818efc010bd44
130,10560782935909330,0xb6631e52e513eee0b8c932d7c76f8ccfa607a28e,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
131,282066726634891872,0xb6631e52e513eee0b8c932d7c76f8ccfa607a28e,0xe7607a563105f7dba8beb87ad7f5b3a9ec793958
132,326826782225786880,0xb6631e52e513eee0b8c932d7c76f8ccfa607a28e,0xb8172076ceb35b6701f96eb9088818efc010bd44
133,90773686061432320,0x22e3138934edd4374eb111e3b09ac067391605bf,0x9c4cc862f51b1ba90485de3502aa058ca4331f32
134,129869154691855088,0x09026105a2a3eb0b351fda27f8354b7de48489d0,0x0b0d6c11d26b58cb25f59bd9b14190c8941e58fc
135,44028168894800952,0xb6631e52e513eee0b8c932d7c76f8ccfa607a28e,0x478893fcbfffc3283fece2a216229e1c34093980
136,10712308788012162,0xb6631e52e513eee0b8c932d7c76f8ccfa607a28e,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
137,30162527808005976,0xb6631e52e513eee0b8c932d7c76f8ccfa607a28e,0xb8172076ceb35b6701f96eb9088818efc010bd44
138,2140319787718011648,0x1ab83223ee734ea5151e345841c4cfdd34c67d3c,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
139,34655882270935543808,0x803d4d168976f40d1f5b561bc831effa8289e732,0x0b0d6c11d26b58cb25f59bd9b14190c8941e58fc
140,115281219578283524096,0x82e4d78c6c62d461251fa5a1d4deb9f0fe378e30,0x0b0d6c11d26b58cb25f59bd9b14190c8941e58fc
141,87370237508793073664,0xfca1430f46267ae2e44d52831dcda37058c5860a,0x0b0d6c11d26b58cb25f59bd9b14190c8941e58fc
142,114309656691164315648,0xeb79561a4ccd197941b40fc6625ffe3b47920f08,0x7d9c8d888d03df89461c645bd1108ae138b63a2a
143,107544419810666086400,0xbef716e7fbc844020925dc372879becd2f932bf9,0x06ad23978f67ae8cc76c54b74993b31a816bac2b
144,18574169591503896576,0x3f8168e1618f9a3c43a90e1bbb1ddae42ccc69fc,0x06ad23978f67ae8cc76c54b74993b31a816bac2b
145,6109453276279108608,0x0174b6600ba0802bf5bf73cd55b651eb38961ee2,0x7d9c8d888d03df89461c645bd1108ae138b63a2a
146,59821387363602251776,0x7adc457434e8c57737ad2ace768a863865f2aabc,0x06ad23978f67ae8cc76c54b74993b31a816bac2b
147,482257237038329888768,0x3f8168e1618f9a3c43a90e1bbb1ddae42ccc69fc,0x06ad23978f67ae8cc76c54b74993b31a816bac2b
148,455289136460452003840,0x3f8168e1618f9a3c43a90e1bbb1ddae42ccc69fc,0x06ad23978f67ae8cc76c54b74993b31a816bac2b
149,443451859047792312320,0x3f8168e1618f9a3c43a90e1bbb1ddae42ccc69fc,0x06ad23978f67ae8cc76c54b74993b31a816bac2b
150,445220729356511346688,0x3f8168e1618f9a3c43a90e1bbb1ddae42ccc69fc,0x06ad23978f67ae8cc76c54b74993b31a816bac2b
151,398667926452821884928,0x3f8168e1618f9a3c43a90e1bbb1ddae42ccc69fc,0x06ad23978f67ae8cc76c54b74993b31a816bac2b
152,8495639651451534336,0x7adc457434e8c57737ad2ace768a863865f2aabc,0x187094a90a0fc1f0cf51ef408cf88338a456561b
153,3259712018076670464,0x6cf51fdef74d02296017a1129086ee9c3477dc01,0x187094a90a0fc1f0cf51ef408cf88338a456561b
154,18406823237342582784,0xeb79561a4ccd197941b40fc6625ffe3b47920f08,0xce2cc0513634cef3a7c9c257e294ef5e3092f185
155,31570810968652165120,0x803d4d168976f40d1f5b561bc831effa8289e732,0xffa98a091331df4600f87c9164cd27e8a5cd2405
156,3205398205258360320,0xf9768bfed50b506c5536188af0fdd8d0190a847e,0x187094a90a0fc1f0cf51ef408cf88338a456561b
157,53333147346144747520,0xe77323d086d6d10e1c5407fb4fcaafbd3a40032a,0x06ad23978f67ae8cc76c54b74993b31a816bac2b
158,8011302436529536,0xb6631e52e513eee0b8c932d7c76f8ccfa607a28e,0x187094a90a0fc1f0cf51ef408cf88338a456561b
159,79636192458360815616,0x83334ef0c6f6396413c508a7762741e9fd8b20e9,0xb8172076ceb35b6701f96eb9088818efc010bd44
160,10582587634588184,0xb6631e52e513eee0b8c932d7c76f8ccfa607a28e,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
161,105134209499261861888,0x102dad7d217cfe92c232db215f24fbf37dcccffc,0x7d9c8d888d03df89461c645bd1108ae138b63a2a
162,1928685374557550336,0x59b463cfa0bd584e5471b2a837523e3be9861e92,0x9c5de3ad97b95a0da09fd0de84c347db450cd75c
163,122241499632980312064,0x3f8168e1618f9a3c43a90e1bbb1ddae42ccc69fc,0x06ad23978f67ae8cc76c54b74993b31a816bac2b
164,14388056802404159488,0xeb79561a4ccd197941b40fc6625ffe3b47920f08,0x9c5de3ad97b95a0da09fd0de84c347db450cd75c
165,1901650417707585024,0xa044468730b5d51c7ce785ee04ae6bc963f8a7c7,0x9c5de3ad97b95a0da09fd0de84c347db450cd75c
166,3923017470721992192,0xb9393836755de736ecb99e503448bd6f2474330c,0x9c5de3ad97b95a0da09fd0de84c347db450cd75c
167,97251986696069545984,0x803d4d168976f40d1f5b561bc831effa8289e732,0xf956cdc8f43637f34f4be368fa1cb7da01d622be
168,18815565672532942848,0x6caa5c6b9b690879bb229e6b19cb2b755c4efe5b,0xf956cdc8f43637f34f4be368fa1cb7da01d622be
169,93816202072909920,0xd83256a8bb182e7be2382550ed24861c71108d35,0x9c5de3ad97b95a0da09fd0de84c347db450cd75c
170,2646019039691642368,0x17ccdda3914ab73f480feea2eca6381c2ce6d4b9,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
171,1456132171890782720,0x17ccdda3914ab73f480feea2eca6381c2ce6d4b9,0xe7607a563105f7dba8beb87ad7f5b3a9ec793958
172,4369948488056,0x17ccdda3914ab73f480feea2eca6381c2ce6d4b9,0x178f1a72172a99f7f44e125de6413ea808713e7c
173,750982444057228928,0x17ccdda3914ab73f480feea2eca6381c2ce6d4b9,0x0b0d6c11d26b58cb25f59bd9b14190c8941e58fc
174,86135590997745057792,0xbea645da9c7f6de1f7e287759ccbfd5ab9f57c08,0xe7607a563105f7dba8beb87ad7f5b3a9ec793958
175,14322888509280583680,0x094a9009fe93a85658e4b49604fd8177620f8cd8,0x9c5de3ad97b95a0da09fd0de84c347db450cd75c
176,6537866710115331072,0x96cfc952e0a0630807db61dfa16622380289dabf,0x2fba756c64d4f9dbb17f1b3a1afb5f05af7f18c0
177,2205899807515854592,0x1da75fb0da32653fdab9ddecdb42f2ed61f8a28b,0x2fba756c64d4f9dbb17f1b3a1afb5f05af7f18c0
178,2205516153511507200,0x9a1e8645dedec6d45e2058d031b1ca97f815bd2e,0x2fba756c64d4f9dbb17f1b3a1afb5f05af7f18c0
179,2205452146010216960,0xcdc7ba99391f3be7e5dc0e49cc8361b537cfc29b,0x2fba756c64d4f9dbb17f1b3a1afb5f05af7f18c0
180,7556571396710677504,0x48e4d3a215f3b9fadd512f30ff54f3f458b5344e,0x9c5de3ad97b95a0da09fd0de84c347db450cd75c
181,12006449973171916800,0xe72994419480d9a0b3ab38e53ef7d7c28c48193d,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
182,38076806269897564160,0xe72994419480d9a0b3ab38e53ef7d7c28c48193d,0x8f1c582b85259f7bbdb8c093f58268131a4ecd87
183,7114190124830050304,0x6ca1335471a5a333f1aaf6d6593665d8bda27f20,0x040bef6a2984ba28d8af8a24ddb51d61fbf08a81
184,2556204979301427200,0x094a9009fe93a85658e4b49604fd8177620f8cd8,0x9ca8aef2372c705d6848fdda3c1267a7f51267c1
185,1116284439262576512,0x5c389ac09711415d861cf88e4f4235a223180977,0x9ca8aef2372c705d6848fdda3c1267a7f51267c1
186,1189924091188710144,0xbd855a0c8066ed7ad4892787b421c25e6e0902f6,0x9ca8aef2372c705d6848fdda3c1267a7f51267c1
187,23968570949573566464,0xef36a85a3bd178cb3e92396e2de423cf2cc9a9cb,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
188,48900569226631012352,0xb489d3a64835df17e1e2c9f5639c39964bbea724,0x7ce01885a13c652241ae02ea7369ee8d466802eb
189,36490152968991383552,0xc42dbb0986a2b6d30fe7e889aaf6ba2a72ca9d2e,0x9c5de3ad97b95a0da09fd0de84c347db450cd75c
190,6167951079572816896,0x25d18c2470adfa0c733d9234c5211ba977afc50e,0x9c5de3ad97b95a0da09fd0de84c347db450cd75c
191,39494284449714290688,0xe690341e50dce63c764ce7e0a6e923349d77ae2f,0xfe903a12359496b932e24c5e9b78f1b9060a6342
192,28501281400191725568,0x4754906bc6f580e821c6975822eb7c123a0ce578,0x24b24af104c961da1ba5bccce4410d49aa558477
193,71860714091439669248,0x4754906bc6f580e821c6975822eb7c123a0ce578,0x7ce01885a13c652241ae02ea7369ee8d466802eb
194,1265511607270850304,0x4754906bc6f580e821c6975822eb7c123a0ce578,0x9ca8aef2372c705d6848fdda3c1267a7f51267c1
195,12609413282599856128,0x4754906bc6f580e821c6975822eb7c123a0ce578,0x9c5de3ad97b95a0da09fd0de84c347db450cd75c
196,17564140004081780736,0x4754906bc6f580e821c6975822eb7c123a0ce578,0xce84867c3c02b05dc570d0135103d3fb9cc19433
197,72512432434465906688,0xeb79561a4ccd197941b40fc6625ffe3b47920f08,0x6ada49aeccf6e556bb7a35ef0119cc8ca795294a
198,3579862431347586560,0x2c5936f28cb0afc737510232bc013e7103f97b64,0x2deeeda49e5436cfe18e0ba10f58e4496b8fc631
199,18943060837952600,0x4180d97b5cfbfceaf250f9eaf8cef71119c42afa,0x856e90282961c0e7f6693fd2f62b35d5df9783cf
200,2641575483324786688,0x896fa945c5533631f8dafe7483fea6859537cfd0,0x94ae6d2390680ac6e6ee6069be42067d6ad72e2a
201,177787086923061760,0x931d0dcc21410c0410faafc6b7913c59e948e020,0xdfc14d2af169b0d36c4eff567ada9b2e0cae044f
202,4479888326255643648,0x2c5936f28cb0afc737510232bc013e7103f97b64,0xf20ef17b889b437c151eb5ba15a47bfc62bff469
203,6311777327009012736,0x5d5adbae68d41b0402d2a329b196a0e4717f39fc,0x24b24af104c961da1ba5bccce4410d49aa558477
204,11738102115516952576,0x6caa5c6b9b690879bb229e6b19cb2b755c4efe5b,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e
