block_timestamp,block_number,transaction_hash,amount0,amount1,pair,from_address,token0,token1
2021-03-31 10:42:54 UTC,12146617,0xbbf2924cb54f40de8bd1920d72e98dfe77421cdd9784c6cd6569920d72cdf758,1236015043113557616973,2759443472732548097,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e,0xd1b81213599f5ea2b1ba53738425e80da7b57b53,0x850aab69f0e0171a9a49db8be3e71351c8247df4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-03-24 09:38:28 UTC,12100828,0xaffb89bc5401e1293740b1304e4a28187548cc752cf449956d086771a4df0c3b,224859638996954325,510504498426129,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e,0xb6631e52e513eee0b8c932d7c76f8ccfa607a28e,0x850aab69f0e0171a9a49db8be3e71351c8247df4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-03-24 13:05:31 UTC,12101709,0x3fd8de1db1eadcc6b0d1c2cd1a9e9ced167ce90887ba0dcb25f74f2bc3df9e3f,95267415974919448698,217396944880736010,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e,0xc35a8e70b0530d2bff51daedbcf752d8dafde91b,0x850aab69f0e0171a9a49db8be3e71351c8247df4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-03-24 12:48:55 UTC,12101633,0x75210ad6d2ece0fce13cd49ea66cdbdbc2338569346cabafeaff9a00365e9fc5,1023986060733946654568,2298312852833564327,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e,0xc35a8e70b0530d2bff51daedbcf752d8dafde91b,0x850aab69f0e0171a9a49db8be3e71351c8247df4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-04-03 22:33:13 UTC,12169327,0x9079c6d8fda6cab8de4655baa7b9382b78c0825ee1ba1813689a50988be6d310,286080886338425353901,503908342005489242,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e,0xe72994419480d9a0b3ab38e53ef7d7c28c48193d,0x850aab69f0e0171a9a49db8be3e71351c8247df4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-03-23 07:39:41 UTC,12093804,0xd69132ea116cbc4443633b4a7feb306fe36dae80f3de6a595f984cf818be6749,453287416541910341,1076007640444773,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e,0xb6631e52e513eee0b8c932d7c76f8ccfa607a28e,0x850aab69f0e0171a9a49db8be3e71351c8247df4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-03-21 08:24:53 UTC,12081028,0x9a7c5baceef3f94c6ac784ce03d68445e01832f65114ff38d861d25008d02c6f,179006621539271327353,424840421922007921,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e,0x5edd130efc31eff7c682bf4b5a24de639c9757de,0x850aab69f0e0171a9a49db8be3e71351c8247df4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-03-24 02:14:30 UTC,12098840,0x15c2846eeae49161c2520153102451f906ae0e48376f88e8e1135f708b5dbdad,220735137475484002,505384796772459,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e,0xb6631e52e513eee0b8c932d7c76f8ccfa607a28e,0x850aab69f0e0171a9a49db8be3e71351c8247df4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-04-10 09:11:13 UTC,12211251,0xcaed4a3117e68fd15c39229a4cc756885df2486def2c0289930d7e181510ce72,583341088827108773860,1016292853240404592,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e,0xe72994419480d9a0b3ab38e53ef7d7c28c48193d,0x850aab69f0e0171a9a49db8be3e71351c8247df4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-03-18 23:25:28 UTC,12065641,0x47a54d46b7fd7d595dada1d68ed71a0eaefa5d07e37b6d18d09ca9757a23586e,754628369844071030463,1748147910439599373,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e,0x803d4d168976f40d1f5b561bc831effa8289e732,0x850aab69f0e0171a9a49db8be3e71351c8247df4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2021-04-10 21:11:12 UTC,12214542,0x1e5439b7effcc5145430466bcb8cae83cb2916a191ae404437e330cd5b8d1ac4,78961226988946994003,137674702600748110,0x974bfcc7b25f979950b58ce0cf8d9c621a9c771e,0x53797a73169c9cec4b573db7139703152fe9e41d,0x850aab69f0e0171a9a49db8be3e71351c8247df4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
